queryID, query, similarity, totalcount
338,""habit" "exercise" -is:retweet -is:quote -is:reply",0.4001206427549089,445
339,""habit" "exercising" -is:retweet -is:quote -is:reply",0.39831484049072796,100
340,""habit" "physical exertion" -is:retweet -is:quote -is:reply",0.31926852697820135,0
341,""habit" "workout" -is:retweet -is:quote -is:reply",0.28014231712785886,253
342,""habit" "sleep quality" -is:retweet -is:quote -is:reply",0.3701607506938243,6
343,""habit" "sexual education" -is:retweet -is:quote -is:reply",0.24364859559643046,0
344,""habit" "activities" -is:retweet -is:quote -is:reply",0.25766045296921847,103
345,""habit" "activity" -is:retweet -is:quote -is:reply",0.32153795312814687,161
346,""habit" "activeness" -is:retweet -is:quote -is:reply",0.31423730392600835,1
347,""habit" "bodily process" -is:retweet -is:quote -is:reply",0.3832858682721492,0
348,""habit" "body process" -is:retweet -is:quote -is:reply",0.39828142597848576,0
349,""habit" "bodily function" -is:retweet -is:quote -is:reply",0.3277424889910956,0
350,""habit" "natural process" -is:retweet -is:quote -is:reply",0.3644078800623283,0
351,""habit" "natural action" -is:retweet -is:quote -is:reply",0.26021516149778673,0
352,""habit" "computer" -is:retweet -is:quote -is:reply",0.20240139645431585,77
353,""habit" "computing machine" -is:retweet -is:quote -is:reply",0.24649718448077426,0
354,""habit" "computing device" -is:retweet -is:quote -is:reply",0.23953310962994634,0
355,""habit" "data processor" -is:retweet -is:quote -is:reply",0.11837257757891059,0
356,""habit" "electronic computer" -is:retweet -is:quote -is:reply",0.15417202989495876,0
357,""habit" "information processing system" -is:retweet -is:quote -is:reply",0.21511526397927586,0
358,""habit" "smartphone" -is:retweet -is:quote -is:reply",0.19262498391676697,19
359,""habit" "IPhone" -is:retweet -is:quote -is:reply",0.02655474865100933,51
360,""habit" "Android" -is:retweet -is:quote -is:reply",0.033246749377946104,61
361,""habit" "TV" -is:retweet -is:quote -is:reply",0,719
362,""habit" "television" -is:retweet -is:quote -is:reply",0,40
363,""habit" "telecasting" -is:retweet -is:quote -is:reply",0.12345113465754283,0
364,""habit" "tv" -is:retweet -is:quote -is:reply",0,719
365,""habit" "tv set" -is:retweet -is:quote -is:reply",0,1
366,""habit" "health" -is:retweet -is:quote -is:reply",0.20479560752598047,1921
367,""habit" "wellness" -is:retweet -is:quote -is:reply",0.2915970033163189,117
368,""habit" "noncommunicable diseases" -is:retweet -is:quote -is:reply",0.29265607720171244,0
369,""habit" "NCDs" -is:retweet -is:quote -is:reply",0.05835611974731542,0
370,""habit" "chronic diseases" -is:retweet -is:quote -is:reply",0.29392910707618636,1
371,""habit" "diseases" -is:retweet -is:quote -is:reply",0.26924072382747777,156
372,""habit" "disease" -is:retweet -is:quote -is:reply",0.2927786328469253,155
373,""habit" "chronic respiratory diseases" -is:retweet -is:quote -is:reply",0.2882388250397031,0
374,""habit" "asthma" -is:retweet -is:quote -is:reply",0.2481533433965743,9
375,""habit" "chronic obstructive pulmonary disease" -is:retweet -is:quote -is:reply",0.32987130238659024,0
376,""habit" "COPD" -is:retweet -is:quote -is:reply",0.1506257481602531,12
377,""habit" "lung cancer" -is:retweet -is:quote -is:reply",0.21670354831490474,11
378,""habit" "cystic fibrosis" -is:retweet -is:quote -is:reply",0.24618619066257802,0
379,""habit" "sleep apnea" -is:retweet -is:quote -is:reply",0.3100351454117737,2
380,""habit" "occupational lung diseases" -is:retweet -is:quote -is:reply",0.26731680909847844,0
381,""habit" "cancer" -is:retweet -is:quote -is:reply",0.19034795724085882,131
382,""habit" "tumor" -is:retweet -is:quote -is:reply",0.26217075854217087,8
383,""habit" "carcinoma" -is:retweet -is:quote -is:reply",0.16757605405768206,0
384,""habit" "melanoma" -is:retweet -is:quote -is:reply",0.2427332896942647,0
385,""habit" "malignancy" -is:retweet -is:quote -is:reply",0.2991133704450732,0
386,""habit" "lymphoma" -is:retweet -is:quote -is:reply",0.1517369611199505,0
387,""habit" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.34349965576897384,0
388,""habit" "diabetes" -is:retweet -is:quote -is:reply",0.254885764179113,56
389,""habit" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.20439023586476812,0
390,""habit" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.2754514476596584,5
391,""habit" "heart failure" -is:retweet -is:quote -is:reply",0.3017667504705479,2
392,""habit" "heart muscle disease" -is:retweet -is:quote -is:reply",0.38484633667386753,0
393,""habit" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.2854094456394295,0
394,""habit" "heart valve disease" -is:retweet -is:quote -is:reply",0.33439644347971437,0
395,""habit" "pericardial disease" -is:retweet -is:quote -is:reply",0.31696445548371904,0
396,""habit" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.28815103263872277,0
397,""habit" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.35712355073835367,0
398,""habit" "stroke" -is:retweet -is:quote -is:reply",0.20772277451831728,20
399,""habit" "vascular disease" -is:retweet -is:quote -is:reply",0.2935410669080341,0
400,""habit" "heart attack" -is:retweet -is:quote -is:reply",0.2598588996643526,14
401,""habit" "unstable angina" -is:retweet -is:quote -is:reply",0.2797873379281896,0
402,""habit" "high blood pressure" -is:retweet -is:quote -is:reply",0.2250147628854761,7
403,""habit" "children" -is:retweet -is:quote -is:reply",0.24640417710988388,426
404,""habit" "child" -is:retweet -is:quote -is:reply",0.3061188314947823,403
405,""habit" "kid" -is:retweet -is:quote -is:reply",0.26135124191279335,202
406,""habit" "youngster" -is:retweet -is:quote -is:reply",0.2927110718178046,2
407,""habit" "minor" -is:retweet -is:quote -is:reply",0.10844850937266019,62
408,""habit" "baby" -is:retweet -is:quote -is:reply",0.25829800282951926,440
409,""habit" "fitness" -is:retweet -is:quote -is:reply",0.2625437438824633,265
410,""habit" "physical fitness" -is:retweet -is:quote -is:reply",0.31353317458814517,5
411,""habit" "seaworthiness" -is:retweet -is:quote -is:reply",0.2766410705619803,0
412,""substance abuse" "drug abuse" -is:retweet -is:quote -is:reply",0.8486919530662085,52
413,""substance abuse" "lifestyle" -is:retweet -is:quote -is:reply",0.31805385169533373,13
414,""substance abuse" "life style" -is:retweet -is:quote -is:reply",0.2917444349056235,2
415,""substance abuse" "life-style" -is:retweet -is:quote -is:reply",0.2433738791788319,2
416,""substance abuse" "modus vivendi" -is:retweet -is:quote -is:reply",0.10781615085380031,0
417,""substance abuse" "diets" -is:retweet -is:quote -is:reply",0.24973510345703412,0
418,""substance abuse" "diet" -is:retweet -is:quote -is:reply",0.23154498148585317,5
419,""substance abuse" "dieting" -is:retweet -is:quote -is:reply",0.4761487912987947,0
420,""substance abuse" "food" -is:retweet -is:quote -is:reply",0.21153572941386073,23
421,""substance abuse" "nutrient" -is:retweet -is:quote -is:reply",0.30486156758861005,0
422,""substance abuse" "solid food" -is:retweet -is:quote -is:reply",0.2474669160761255,0
423,""substance abuse" "food for thought" -is:retweet -is:quote -is:reply",0.3716006987015503,0
424,""substance abuse" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.5662348151376393,0
425,""substance abuse" "healthy food" -is:retweet -is:quote -is:reply",0.30008274812204005,1
426,""substance abuse" "obesity" -is:retweet -is:quote -is:reply",0.4866305985432751,7
427,""substance abuse" "overweight" -is:retweet -is:quote -is:reply",0.4488034679100978,3
428,""substance abuse" "anorexia" -is:retweet -is:quote -is:reply",0.34010488768616176,4
429,""substance abuse" "bulimia" -is:retweet -is:quote -is:reply",0.2814521683254892,2
430,""substance abuse" "underweight" -is:retweet -is:quote -is:reply",0.4192424172773061,0
431,""substance abuse" "nutrition" -is:retweet -is:quote -is:reply",0.4211849908128882,6
432,""substance abuse" "nutriment" -is:retweet -is:quote -is:reply",0.4529997815529235,0
433,""substance abuse" "nourishment" -is:retweet -is:quote -is:reply",0.4892900840630918,0
434,""substance abuse" "sustenance" -is:retweet -is:quote -is:reply",0.40865389653752465,0
435,""substance abuse" "aliment" -is:retweet -is:quote -is:reply",0.3792463818917806,0
436,""substance abuse" "alimentation" -is:retweet -is:quote -is:reply",0.44789817633824675,0
437,""substance abuse" "victuals" -is:retweet -is:quote -is:reply",0.3615624099334976,0
438,""substance abuse" "economical resources" -is:retweet -is:quote -is:reply",0.45774012776792017,0
439,""substance abuse" "physical exercise" -is:retweet -is:quote -is:reply",0.5564163124206599,0
440,""substance abuse" "exercise" -is:retweet -is:quote -is:reply",0.42242196273331833,9
441,""substance abuse" "exercising" -is:retweet -is:quote -is:reply",0.5066926762500039,4
442,""substance abuse" "physical exertion" -is:retweet -is:quote -is:reply",0.6149920532996154,0
443,""substance abuse" "workout" -is:retweet -is:quote -is:reply",0.16346258453597018,1
444,""substance abuse" "sleep quality" -is:retweet -is:quote -is:reply",0.35518149513692676,0
445,""substance abuse" "sexual education" -is:retweet -is:quote -is:reply",0.6529326850364594,0
446,""substance abuse" "activities" -is:retweet -is:quote -is:reply",0.46007472169139363,15
447,""substance abuse" "activity" -is:retweet -is:quote -is:reply",0.5178205990321921,29
448,""substance abuse" "activeness" -is:retweet -is:quote -is:reply",0.5775376749906312,0
449,""substance abuse" "bodily process" -is:retweet -is:quote -is:reply",0.5333143447132571,0
450,""substance abuse" "body process" -is:retweet -is:quote -is:reply",0.4621463770726692,0
451,""substance abuse" "bodily function" -is:retweet -is:quote -is:reply",0.5217706471450547,0
452,""substance abuse" "natural process" -is:retweet -is:quote -is:reply",0.463861640214053,0
453,""substance abuse" "natural action" -is:retweet -is:quote -is:reply",0.5015493354095342,0
454,""substance abuse" "computer" -is:retweet -is:quote -is:reply",0.2690809012605953,2
455,""substance abuse" "computing machine" -is:retweet -is:quote -is:reply",0.31783770911249914,0
456,""substance abuse" "computing device" -is:retweet -is:quote -is:reply",0.3807349781212159,0
457,""substance abuse" "data processor" -is:retweet -is:quote -is:reply",0.2953107069294112,0
458,""substance abuse" "electronic computer" -is:retweet -is:quote -is:reply",0.31263563259521265,0
459,""substance abuse" "information processing system" -is:retweet -is:quote -is:reply",0.4748736079900623,0
460,""substance abuse" "smartphone" -is:retweet -is:quote -is:reply",0.16841686519788943,0
461,""substance abuse" "IPhone" -is:retweet -is:quote -is:reply",0.0650156386547006,1
462,""substance abuse" "Android" -is:retweet -is:quote -is:reply",0.03895971408831046,1
463,""substance abuse" "TV" -is:retweet -is:quote -is:reply",0,20
464,""substance abuse" "television" -is:retweet -is:quote -is:reply",0.20917530048627225,2
465,""substance abuse" "telecasting" -is:retweet -is:quote -is:reply",0.33543509855555176,0
466,""substance abuse" "tv" -is:retweet -is:quote -is:reply",0,20
467,""substance abuse" "tv set" -is:retweet -is:quote -is:reply",0,0
468,""substance abuse" "health" -is:retweet -is:quote -is:reply",0.4805213356910293,1234
469,""substance abuse" "wellness" -is:retweet -is:quote -is:reply",0.42832157413181327,51
470,""substance abuse" "noncommunicable diseases" -is:retweet -is:quote -is:reply",0.5581137007046307,0
471,""substance abuse" "NCDs" -is:retweet -is:quote -is:reply",0.17741126969038057,0
472,""substance abuse" "chronic diseases" -is:retweet -is:quote -is:reply",0.519937462859132,0
473,""substance abuse" "diseases" -is:retweet -is:quote -is:reply",0.4671743356453734,46
474,""substance abuse" "disease" -is:retweet -is:quote -is:reply",0.4642779965487596,38
475,""substance abuse" "chronic respiratory diseases" -is:retweet -is:quote -is:reply",0.525900811332397,0
476,""substance abuse" "asthma" -is:retweet -is:quote -is:reply",0.33504675007644186,1
477,""substance abuse" "chronic obstructive pulmonary disease" -is:retweet -is:quote -is:reply",0.5487028992933713,0
478,""substance abuse" "COPD" -is:retweet -is:quote -is:reply",0.21217745154331102,0
479,""substance abuse" "lung cancer" -is:retweet -is:quote -is:reply",0.3233079564299916,5
480,""substance abuse" "cystic fibrosis" -is:retweet -is:quote -is:reply",0.3475290970846534,0
481,""substance abuse" "sleep apnea" -is:retweet -is:quote -is:reply",0.22387963076318623,0
482,""substance abuse" "occupational lung diseases" -is:retweet -is:quote -is:reply",0.4818790327650299,0
483,""substance abuse" "cancer" -is:retweet -is:quote -is:reply",0.3927111361457777,21
484,""substance abuse" "tumor" -is:retweet -is:quote -is:reply",0.25108118204003,0
485,""substance abuse" "carcinoma" -is:retweet -is:quote -is:reply",0.26386750500044703,0
486,""substance abuse" "melanoma" -is:retweet -is:quote -is:reply",0.3097915502155661,0
487,""substance abuse" "malignancy" -is:retweet -is:quote -is:reply",0.47622412443107,0
488,""substance abuse" "lymphoma" -is:retweet -is:quote -is:reply",0.2535693541450948,0
489,""substance abuse" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.5031329161440438,0
490,""substance abuse" "diabetes" -is:retweet -is:quote -is:reply",0.3733795292175216,4
491,""substance abuse" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.3682545593519027,0
492,""substance abuse" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.48637095780254475,0
493,""substance abuse" "heart failure" -is:retweet -is:quote -is:reply",0.4357395596651208,0
494,""substance abuse" "heart muscle disease" -is:retweet -is:quote -is:reply",0.4105895378058042,0
495,""substance abuse" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.3472669712400046,0
496,""substance abuse" "heart valve disease" -is:retweet -is:quote -is:reply",0.3624514015818666,0
497,""substance abuse" "pericardial disease" -is:retweet -is:quote -is:reply",0.47365487250987554,0
498,""substance abuse" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.44727134950256064,0
499,""substance abuse" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.4647280561060903,0
500,""substance abuse" "stroke" -is:retweet -is:quote -is:reply",0.2525196486254766,2
501,""substance abuse" "vascular disease" -is:retweet -is:quote -is:reply",0.4466480390158515,0
502,""substance abuse" "heart attack" -is:retweet -is:quote -is:reply",0.3734154868362523,1
503,""substance abuse" "unstable angina" -is:retweet -is:quote -is:reply",0.42696873449448847,0
504,""substance abuse" "high blood pressure" -is:retweet -is:quote -is:reply",0.39554613393388866,0
505,""substance abuse" "children" -is:retweet -is:quote -is:reply",0.4338763571611962,109
506,""substance abuse" "child" -is:retweet -is:quote -is:reply",0.47645119505888917,88
507,""substance abuse" "kid" -is:retweet -is:quote -is:reply",0,14
508,""substance abuse" "youngster" -is:retweet -is:quote -is:reply",0.2891357784529087,0
509,""substance abuse" "minor" -is:retweet -is:quote -is:reply",0.3266195616802167,4
510,""substance abuse" "baby" -is:retweet -is:quote -is:reply",0.09840682724816395,10
511,""substance abuse" "fitness" -is:retweet -is:quote -is:reply",0.3181725905099554,5
512,""substance abuse" "physical fitness" -is:retweet -is:quote -is:reply",0.49240049412356085,0
513,""substance abuse" "seaworthiness" -is:retweet -is:quote -is:reply",0.3821081890533141,0
514,""drug abuse" "drug abuse" -is:retweet -is:quote -is:reply",1.0,4465
515,""drug abuse" "lifestyle" -is:retweet -is:quote -is:reply",0.2254101283422129,16
516,""drug abuse" "life style" -is:retweet -is:quote -is:reply",0.14041438464824962,0
517,""drug abuse" "life-style" -is:retweet -is:quote -is:reply",0.1277401112372246,0
518,""drug abuse" "modus vivendi" -is:retweet -is:quote -is:reply",0.09190381446518991,0
519,""drug abuse" "diets" -is:retweet -is:quote -is:reply",0.196322192118664,0
