queryID, query, similarity
325,"""substance abuse"" ""aliment"" -is:retweet -is:quote -is:reply",0.3792463818917806
326,"""substance abuse"" ""alimentation"" -is:retweet -is:quote -is:reply",0.44789817633824675
327,"""substance abuse"" ""victuals"" -is:retweet -is:quote -is:reply",0.3615624099334976
328,"""substance abuse"" ""economical resources"" -is:retweet -is:quote -is:reply",0.45774012776792017
329,"""substance abuse"" ""physical exercise"" -is:retweet -is:quote -is:reply",0.5564163124206599
330,"""substance abuse"" ""exercise"" -is:retweet -is:quote -is:reply",0.42242196273331833
331,"""substance abuse"" ""exercising"" -is:retweet -is:quote -is:reply",0.5066926762500039
332,"""substance abuse"" ""physical exertion"" -is:retweet -is:quote -is:reply",0.6149920532996154
333,"""substance abuse"" ""workout"" -is:retweet -is:quote -is:reply",0.16346258453597018
334,"""substance abuse"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.35518149513692676
335,"""substance abuse"" ""sexual education"" -is:retweet -is:quote -is:reply",0.6529326850364594
336,"""substance abuse"" ""activities"" -is:retweet -is:quote -is:reply",0.46007472169139363
337,"""substance abuse"" ""activity"" -is:retweet -is:quote -is:reply",0.5178205990321921
338,"""substance abuse"" ""activeness"" -is:retweet -is:quote -is:reply",0.5775376749906312
339,"""substance abuse"" ""bodily process"" -is:retweet -is:quote -is:reply",0.5333143447132571
340,"""substance abuse"" ""body process"" -is:retweet -is:quote -is:reply",0.4621463770726692
341,"""substance abuse"" ""bodily function"" -is:retweet -is:quote -is:reply",0.5217706471450547
342,"""substance abuse"" ""natural process"" -is:retweet -is:quote -is:reply",0.463861640214053
343,"""substance abuse"" ""natural action"" -is:retweet -is:quote -is:reply",0.5015493354095342
344,"""substance abuse"" ""computer"" -is:retweet -is:quote -is:reply",0.2690809012605953
345,"""substance abuse"" ""computing machine"" -is:retweet -is:quote -is:reply",0.31783770911249914
346,"""substance abuse"" ""computing device"" -is:retweet -is:quote -is:reply",0.3807349781212159
347,"""substance abuse"" ""information processing system"" -is:retweet -is:quote -is:reply",0.4748736079900623
348,"""substance abuse"" ""smartphone"" -is:retweet -is:quote -is:reply",0.16841686519788943
349,"""substance abuse"" ""IPhone"" -is:retweet -is:quote -is:reply",0.0650156386547006
350,"""substance abuse"" ""Android"" -is:retweet -is:quote -is:reply",0.03895971408831046
351,"""substance abuse"" ""television"" -is:retweet -is:quote -is:reply",0.20917530048627225
352,"""substance abuse"" ""tv"" -is:retweet -is:quote -is:reply",0
353,"""substance abuse"" ""tv set"" -is:retweet -is:quote -is:reply",0
354,"""substance abuse"" ""health"" -is:retweet -is:quote -is:reply",0.4805213356910293
355,"""substance abuse"" ""wellness"" -is:retweet -is:quote -is:reply",0.42832157413181327
356,"""substance abuse"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.5551747820872568
357,"""substance abuse"" ""NCD"" -is:retweet -is:quote -is:reply",0.15449568885638812
358,"""substance abuse"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.5186654508513995
359,"""substance abuse"" ""disease"" -is:retweet -is:quote -is:reply",0.4642779965487596
360,"""substance abuse"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.5254011023448757
361,"""substance abuse"" ""asthma"" -is:retweet -is:quote -is:reply",0.33504675007644186
362,"""substance abuse"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.5487028992933713
363,"""substance abuse"" ""COPD"" -is:retweet -is:quote -is:reply",0.21217745154331102
364,"""substance abuse"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.3233079564299916
365,"""substance abuse"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.3475290970846534
366,"""substance abuse"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.22387963076318623
367,"""substance abuse"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.47828094865894133
368,"""substance abuse"" ""cancer"" -is:retweet -is:quote -is:reply",0.3927111361457777
369,"""substance abuse"" ""tumor"" -is:retweet -is:quote -is:reply",0.25108118204003
370,"""substance abuse"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.26386750500044703
371,"""substance abuse"" ""melanoma"" -is:retweet -is:quote -is:reply",0.3097915502155661
372,"""substance abuse"" ""malignancy"" -is:retweet -is:quote -is:reply",0.47622412443107
373,"""substance abuse"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.2535693541450948
374,"""substance abuse"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.5031329161440438
375,"""substance abuse"" ""diabetes"" -is:retweet -is:quote -is:reply",0.3733795292175216
376,"""substance abuse"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.30809539541897135
377,"""substance abuse"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.48519966147582894
378,"""substance abuse"" ""heart failure"" -is:retweet -is:quote -is:reply",0.4357395596651208
379,"""substance abuse"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.4105895378058042
380,"""substance abuse"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.3472669712400046
381,"""substance abuse"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.3624514015818666
382,"""substance abuse"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.47365487250987554
383,"""substance abuse"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.44727134950256064
384,"""substance abuse"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.4647280561060903
385,"""substance abuse"" ""stroke"" -is:retweet -is:quote -is:reply",0.2525196486254766
386,"""substance abuse"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.4466480390158515
387,"""substance abuse"" ""heart attack"" -is:retweet -is:quote -is:reply",0.3734154868362523
388,"""substance abuse"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.42696873449448847
389,"""substance abuse"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.39554613393388866
390,"""substance abuse"" ""children"" -is:retweet -is:quote -is:reply",0.4338763571611962
391,"""substance abuse"" ""child"" -is:retweet -is:quote -is:reply",0.47645119505888917
392,"""substance abuse"" ""kid"" -is:retweet -is:quote -is:reply",0
393,"""substance abuse"" ""youngster"" -is:retweet -is:quote -is:reply",0.2891357784529087
394,"""substance abuse"" ""minor"" -is:retweet -is:quote -is:reply",0.3266195616802167
395,"""substance abuse"" ""baby"" -is:retweet -is:quote -is:reply",0.09840682724816395
396,"""substance abuse"" ""girl"" -is:retweet -is:quote -is:reply",0.12071540549789131
397,"""substance abuse"" ""boy"" -is:retweet -is:quote -is:reply",0.02631677763348347
398,"""substance abuse"" ""baby"" -is:retweet -is:quote -is:reply",0.09840682724816395
399,"""substance abuse"" ""teenager"" -is:retweet -is:quote -is:reply",0.24577347820245324
400,"""substance abuse"" ""infant"" -is:retweet -is:quote -is:reply",0.36813063047869826
401,"""substance abuse"" ""adolescent"" -is:retweet -is:quote -is:reply",0.5331340879096588
402,"""substance abuse"" ""juvenile"" -is:retweet -is:quote -is:reply",0.415729974257631
403,"""substance abuse"" ""kiddie"" -is:retweet -is:quote -is:reply",0
404,"""substance abuse"" ""youth"" -is:retweet -is:quote -is:reply",0.34195906965783496
405,"""substance abuse"" ""fitness"" -is:retweet -is:quote -is:reply",0.3181725905099554
406,"""substance abuse"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.49240049412356085
407,"""drug abuse"" ""lifestyle"" -is:retweet -is:quote -is:reply",0.2254101283422129
408,"""drug abuse"" ""life style"" -is:retweet -is:quote -is:reply",0.14041438464824962
409,"""drug abuse"" ""life-style"" -is:retweet -is:quote -is:reply",0.1277401112372246
410,"""drug abuse"" ""diet"" -is:retweet -is:quote -is:reply",0.17461247535173188
411,"""drug abuse"" ""dieting"" -is:retweet -is:quote -is:reply",0.35473723807722024
412,"""drug abuse"" ""food"" -is:retweet -is:quote -is:reply",0.1762038941274892
413,"""drug abuse"" ""nutrient"" -is:retweet -is:quote -is:reply",0.1863932702181098
414,"""drug abuse"" ""solid food"" -is:retweet -is:quote -is:reply",0.15531586711061798
415,"""drug abuse"" ""healthy food"" -is:retweet -is:quote -is:reply",0.23335982798687382
416,"""drug abuse"" ""obesity"" -is:retweet -is:quote -is:reply",0.4737154748991636
417,"""drug abuse"" ""overweight"" -is:retweet -is:quote -is:reply",0.3400418393546724
418,"""drug abuse"" ""anorexia"" -is:retweet -is:quote -is:reply",0.33478820590420627
419,"""drug abuse"" ""bulimia"" -is:retweet -is:quote -is:reply",0.27419931224074157
420,"""drug abuse"" ""underweight"" -is:retweet -is:quote -is:reply",0.3229397898317765
421,"""drug abuse"" ""nutrition"" -is:retweet -is:quote -is:reply",0.2763628223046133
422,"""drug abuse"" ""nutriment"" -is:retweet -is:quote -is:reply",0.2706836167083044
423,"""drug abuse"" ""nourishment"" -is:retweet -is:quote -is:reply",0.25454973996132
424,"""drug abuse"" ""sustenance"" -is:retweet -is:quote -is:reply",0.21174153205417082
425,"""drug abuse"" ""aliment"" -is:retweet -is:quote -is:reply",0.15472693776152788
426,"""drug abuse"" ""alimentation"" -is:retweet -is:quote -is:reply",0.23601917301320546
427,"""drug abuse"" ""victuals"" -is:retweet -is:quote -is:reply",0.2930296182743668
428,"""drug abuse"" ""economical resources"" -is:retweet -is:quote -is:reply",0.28023034752112097
429,"""drug abuse"" ""physical exercise"" -is:retweet -is:quote -is:reply",0.38217651088391785
430,"""drug abuse"" ""exercise"" -is:retweet -is:quote -is:reply",0.30264899123565286
431,"""drug abuse"" ""exercising"" -is:retweet -is:quote -is:reply",0.35403733233819107
432,"""drug abuse"" ""physical exertion"" -is:retweet -is:quote -is:reply",0.3995439556549367
433,"""drug abuse"" ""workout"" -is:retweet -is:quote -is:reply",0.10530117897141444
434,"""drug abuse"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.22883358515443808
435,"""drug abuse"" ""sexual education"" -is:retweet -is:quote -is:reply",0.5126562425242929
436,"""drug abuse"" ""activities"" -is:retweet -is:quote -is:reply",0.31805455030340324
437,"""drug abuse"" ""activity"" -is:retweet -is:quote -is:reply",0.3803684264863928
438,"""drug abuse"" ""activeness"" -is:retweet -is:quote -is:reply",0.4252003123477256
439,"""drug abuse"" ""bodily process"" -is:retweet -is:quote -is:reply",0.3529332144402913
440,"""drug abuse"" ""body process"" -is:retweet -is:quote -is:reply",0.29802489826240625
441,"""drug abuse"" ""bodily function"" -is:retweet -is:quote -is:reply",0.30356435634124845
442,"""drug abuse"" ""natural process"" -is:retweet -is:quote -is:reply",0.2784476630891644
443,"""drug abuse"" ""natural action"" -is:retweet -is:quote -is:reply",0.3080498988181344
444,"""drug abuse"" ""computer"" -is:retweet -is:quote -is:reply",0.21095269588135718
445,"""drug abuse"" ""computing machine"" -is:retweet -is:quote -is:reply",0.21016916683138037
446,"""drug abuse"" ""computing device"" -is:retweet -is:quote -is:reply",0.26412738503557665
447,"""drug abuse"" ""information processing system"" -is:retweet -is:quote -is:reply",0.30890587237361705
448,"""drug abuse"" ""smartphone"" -is:retweet -is:quote -is:reply",0.1956390041872577
449,"""drug abuse"" ""IPhone"" -is:retweet -is:quote -is:reply",0.08646252379549392
450,"""drug abuse"" ""Android"" -is:retweet -is:quote -is:reply",0.030289230255774992
451,"""drug abuse"" ""television"" -is:retweet -is:quote -is:reply",0.17333161550345264
452,"""drug abuse"" ""tv"" -is:retweet -is:quote -is:reply",0
453,"""drug abuse"" ""tv set"" -is:retweet -is:quote -is:reply",0
454,"""drug abuse"" ""health"" -is:retweet -is:quote -is:reply",0.4106716530326291
455,"""drug abuse"" ""wellness"" -is:retweet -is:quote -is:reply",0.3239577101722123
456,"""drug abuse"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.46899724906228396
457,"""drug abuse"" ""NCD"" -is:retweet -is:quote -is:reply",0.14727579158229315
458,"""drug abuse"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.48988939157910194
459,"""drug abuse"" ""disease"" -is:retweet -is:quote -is:reply",0.44408399268940346
460,"""drug abuse"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.48094381817812404
461,"""drug abuse"" ""asthma"" -is:retweet -is:quote -is:reply",0.36387393904053333
462,"""drug abuse"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.47960197895686035
463,"""drug abuse"" ""COPD"" -is:retweet -is:quote -is:reply",0.24926548700976472
464,"""drug abuse"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.35861620191717825
465,"""drug abuse"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.2950452913902619
466,"""drug abuse"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.208155582650202
467,"""drug abuse"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.40329493986995135
468,"""drug abuse"" ""cancer"" -is:retweet -is:quote -is:reply",0.45818277771976623
469,"""drug abuse"" ""tumor"" -is:retweet -is:quote -is:reply",0.2880651564515147
470,"""drug abuse"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.25784193627894436
471,"""drug abuse"" ""melanoma"" -is:retweet -is:quote -is:reply",0.3156185598834223
472,"""drug abuse"" ""malignancy"" -is:retweet -is:quote -is:reply",0.42388963308572997
473,"""drug abuse"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.27762438276810575
474,"""drug abuse"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.45218554326006144
475,"""drug abuse"" ""diabetes"" -is:retweet -is:quote -is:reply",0.38992246777478207
476,"""drug abuse"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.28107451966949404
477,"""drug abuse"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.4482472782676971
478,"""drug abuse"" ""heart failure"" -is:retweet -is:quote -is:reply",0.35003120674866256
479,"""drug abuse"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.3482567469080779
480,"""drug abuse"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.30820334531389176
481,"""drug abuse"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.3067306387384182
482,"""drug abuse"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.4222762737239146
483,"""drug abuse"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.3931263058450088
484,"""drug abuse"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.40738432685027737
485,"""drug abuse"" ""stroke"" -is:retweet -is:quote -is:reply",0.2097368089289472
486,"""drug abuse"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.4046637119499527
487,"""drug abuse"" ""heart attack"" -is:retweet -is:quote -is:reply",0.2998626586418782
488,"""drug abuse"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.31640308536139633
489,"""drug abuse"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.2936572376412081
490,"""drug abuse"" ""children"" -is:retweet -is:quote -is:reply",0.3408878980705461
491,"""drug abuse"" ""child"" -is:retweet -is:quote -is:reply",0.40410754434616825
492,"""drug abuse"" ""kid"" -is:retweet -is:quote -is:reply",0.06579315935560025
493,"""drug abuse"" ""youngster"" -is:retweet -is:quote -is:reply",0.2702807617327183
494,"""drug abuse"" ""minor"" -is:retweet -is:quote -is:reply",0.26097682446127773
495,"""drug abuse"" ""baby"" -is:retweet -is:quote -is:reply",0.10259015269383015
496,"""drug abuse"" ""girl"" -is:retweet -is:quote -is:reply",0.16925221679170746
497,"""drug abuse"" ""boy"" -is:retweet -is:quote -is:reply",0.09846336459617784
498,"""drug abuse"" ""baby"" -is:retweet -is:quote -is:reply",0.10259015269383015
499,"""drug abuse"" ""teenager"" -is:retweet -is:quote -is:reply",0.3211642252338467
500,"""drug abuse"" ""infant"" -is:retweet -is:quote -is:reply",0.3060802436060383
501,"""drug abuse"" ""adolescent"" -is:retweet -is:quote -is:reply",0.4731154558828142
502,"""drug abuse"" ""juvenile"" -is:retweet -is:quote -is:reply",0.3887362479308146
503,"""drug abuse"" ""kiddie"" -is:retweet -is:quote -is:reply",0
504,"""drug abuse"" ""youth"" -is:retweet -is:quote -is:reply",0.2928848005209638
505,"""drug abuse"" ""fitness"" -is:retweet -is:quote -is:reply",0.2541236034038287
506,"""drug abuse"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.3513179330718887
507,"""lifestyle"" ""diet"" -is:retweet -is:quote -is:reply",0.5861171379190295
508,"""lifestyle"" ""dieting"" -is:retweet -is:quote -is:reply",0.596968160086511
509,"""lifestyle"" ""food"" -is:retweet -is:quote -is:reply",0.4268300642152036
510,"""lifestyle"" ""nutrient"" -is:retweet -is:quote -is:reply",0.4397552184175576
511,"""lifestyle"" ""solid food"" -is:retweet -is:quote -is:reply",0.4441265143362408
512,"""lifestyle"" ""healthy food"" -is:retweet -is:quote -is:reply",0.5687463376786379
